,EMPLOYEE_ID,GENDER,ETHNICITY,JOB_STATUS,DEPARTMENT_TITLE,DEPARTMENT_NBR,JOB_CLASS_TITLE,EMPLOYMENT_DATE,ANNUAL_ADDITIONAL_PAY,ANNUAL_BASE_RATE,ANNUAL_RATE
35088,40621,Male,Caucasian,Active,ATTORNEY,1201,CITY ATTORNEY,2013-07-01,0.0,229934.48,229934.48
7871,16748,Female,Caucasian,Active,ATTORNEY,1201,CITY ATTY CH ADMIN ASST,1997-12-17,0.0,175120.56,175120.56
8663,35437,Female,Filipino,Active,ATTORNEY,1201,CITY ATTY ADMIN CRD IV,1987-11-23,0.0,146744.64,146744.64
16050,51251,Female,Caucasian,Active,ATTORNEY,1201,NEWS SECRETARY,1999-07-26,0.0,137056.32,137056.32
7840,20702,Female,Hispanic,Active,ATTORNEY,1201,CITY ATTY ADMIN CRD III,2000-10-16,0.0,118473.12,118473.12
2320,43846,Female,Hispanic,Active,ATTORNEY,1201,CITY ATTY FINANCIAL MGR,2001-10-01,0.0,118118.16,118118.16
12055,44208,Male,Hispanic,Active,ATTORNEY,1201,SR HEARING OFFICER,1997-05-05,0.0,101288.88,101288.88
1882,32735,Female,Black,Active,ATTORNEY,1201,CITY ATTY ADMIN CRD II,1989-12-04,0.0,100307.52,100307.52
2929,45844,Male,Caucasian,Active,ATTORNEY,1201,PARALEGAL II,1999-02-16,0.0,98323.92,98323.92
12026,45834,Female,Hispanic,Active,ATTORNEY,1201,SR LEGAL ASSISTANT,1987-08-12,0.0,98323.92,98323.92
6817,54735,Female,Caucasian,Active,ATTORNEY,1201,PR CLERK CITY ATTY II,1974-08-15,0.0,94482.0,94482.0
2677,54439,Female,Black,Active,ATTORNEY,1201,HEARING OFCR CITY ATTY,1989-10-30,0.0,93166.56,93166.56
8929,24674,Female,Caucasian,Active,ATTORNEY,1201,LAW LIBRARIAN,1996-08-26,0.0,91496.16,91496.16
44290,385087,Male,Caucasian,Active,ATTORNEY,1201,PARALEGAL I,2017-03-20,0.0,90055.44,90055.44
1512,25846,Male,Caucasian,Active,ATTORNEY,1201,CITY ATTY INVESTGTR II,1998-07-06,0.0,89470.8,89470.8
691,26494,Female,Hispanic,Active,ATTORNEY,1201,EXEC LEGAL SECRETARY I,1995-07-31,0.0,86317.92,86317.92
1575,26612,Female,Filipino,Active,ATTORNEY,1201,CITY ATTY ADMIN CRD I,2001-01-24,0.0,84960.72,84960.72
45968,385725,Male,Hispanic,Active,ATTORNEY,1201,CITY ATTY INVESTGTR III,2017-04-17,0.0,84772.8,84772.8
2304,43618,Female,Asian,Active,ATTORNEY,1201,LEGAL ASSISTANT I,1986-09-29,0.0,83916.72,83916.72
14574,43620,Female,Hispanic,Active,ATTORNEY,1201,LEGAL SECRETARY III,1988-07-05,2142.29,77903.28,80045.57
41443,378070,Male,Hispanic,Active,ATTORNEY,1201,CITY ATTY INVESTGTR I,2016-05-23,0.0,78112.08,78112.08
5501,42085,Female,Hispanic,Active,ATTORNEY,1201,SR WITNESS SVC COORD,1985-10-01,4034.28,73351.44,77385.72
448,19967,Female,Black,Active,ATTORNEY,1201,LEGAL SECRETARY II,1988-02-02,0.0,73789.92,73789.92
1935,27666,Female,Hispanic,Active,ATTORNEY,1201,WITNESS SVC COORD,1987-07-29,1862.24,67713.84,69576.08
2019,42881,Female,Black,Active,ATTORNEY,1201,SR LEGAL CLERK II,1977-04-14,0.0,69426.0,69426.0
10267,30723,Female,Hispanic,Active,ATTORNEY,1201,SR LEGAL CLERK I,1989-07-26,1814.99,66001.68,67816.67
19979,77657,Male,Hispanic,Active,ATTORNEY,1201,LEGAL SECRETARY I,2003-01-15,0.0,67442.4,67442.4
7369,68903,Female,Asian,Active,ATTORNEY,1201,CITY ATTY ACCTG CLERK,2001-09-04,0.0,66126.96,66126.96
15627,53546,Female,Hispanic,Active,ATTORNEY,1201,LEGAL CLERK II,1989-04-10,1558.95,56689.2,58248.15
5259,35964,Female,Hispanic,Active,ATTORNEY,1201,LEGAL CLERK I,1985-01-23,0.0,51385.68,51385.68
47881,389559,Male,Filipino,Active,AS NEEDED - HYPERION TREATMENT PLAN,7081,STUDENT ENGINEER,2017-07-24,0.0,42449.04,42449.04
39251,373750,Male,Caucasian,Active,ANIMAL SERVICES AS NEEDED,202,VETERINARIAN II,2015-08-03,0.0,97467.84,97467.84
35537,360992,Male,Hispanic,Active,ANIMAL SERVICES AS NEEDED,202,VETERINARY TECHNICIAN,2013-11-27,0.0,54705.6,54705.6
37420,369323,Female,Caucasian,Active,ANIMAL SERVICES AS NEEDED,202,ANIMAL CARE TECH,2015-01-12,0.0,42678.72,42678.72
25577,280411,Male,Filipino,Active,ANIMAL SERVICES AS NEEDED,202,RELIEF ANIMAL RGLTN WKR,2006-05-02,0.0,40340.16,40340.16
41150,376969,Male,Hispanic,Active,ANIMAL SERVICES AS NEEDED,202,ADMINISTRATIVE CLERK,2016-03-29,1033.56,37584.0,38617.56
40296,375371,Female,Asian,Active,ANIMAL SERVICES AS NEEDED,202,ANIMAL LIC CANVASSER,2015-12-03,936.99,34076.16,35013.15
32373,333274,Female,Other,Active,ANIMAL SERVICES,201,GEN MGR ANIMAL SERVICES,2010-08-15,0.0,230473.44,230473.44
9821,33074,Female,Black,Active,ANIMAL SERVICES,201,ASST GM ANIMAL REGULATN,1987-08-18,0.0,182783.52,182783.52
31198,317499,Male,Caucasian,Active,ANIMAL SERVICES,201,CH VETERINARIAN,2008-09-15,0.0,158312.16,158312.16
6949,12527,Female,Caucasian,Active,ANIMAL SERVICES,201,SR SYSTEMS ANALYST II,1998-01-26,0.0,146765.52,146765.52
40,17729,Male,Caucasian,Active,ANIMAL SERVICES,201,SR MGMT ANALYST II,1991-05-19,0.0,146744.64,146744.64
5842,47557,Female,Caucasian,Active,ANIMAL SERVICES,201,DIR OF FIELD OPERATIONS,1995-10-23,0.0,141002.64,141002.64
27722,293734,Male,Caucasian,Active,ANIMAL SERVICES,201,VETERINARIAN III,2007-02-08,0.0,138622.32,138622.32
31534,306478,Female,Caucasian,Active,ANIMAL SERVICES,201,VETERINARIAN II,2007-12-10,7223.44,131335.2,138558.64
15358,47627,Male,Asian,Active,ANIMAL SERVICES,201,SYSTEMS PROGRAMMER I,2000-06-05,0.0,111708.0,111708.0
5465,45295,Male,Black,Active,ANIMAL SERVICES,201,MANAGEMENT ANALYST,1988-05-01,0.0,100307.52,100307.52
14125,16983,Male,Asian,Active,ANIMAL SERVICES,201,SYSTEMS ANALYST,1985-05-06,0.0,100307.52,100307.52
16983,69220,Female,Filipino,Active,ANIMAL SERVICES,201,SR ACCOUNTANT II,2015-03-03,0.0,98950.32,98950.32
12592,50237,Female,Hispanic,Active,ANIMAL SERVICES,201,EXEC ADMIN ASST III,1985-01-02,2544.23,92519.28,95063.51
4477,21435,Female,Hispanic,Active,ANIMAL SERVICES,201,PAYROLL SUPERVISOR I,1988-11-21,0.0,90911.52,90911.52
12611,58011,Female,Hispanic,Active,ANIMAL SERVICES,201,EXEC ADMIN ASST II,2000-05-22,2310.63,84021.12,86331.75
17598,44079,Female,Caucasian,Active,ANIMAL SERVICES,201,DISTR SUPV ANIMAL REG,1989-11-12,0.0,85754.16,85754.16
11829,49117,Male,Hispanic,Active,ANIMAL SERVICES,201,SR ANIMAL CNTRL OFCR II,1997-09-08,2233.64,81223.2,83456.84
18451,41617,Female,Hispanic,Active,ANIMAL SERVICES,201,SR ANIMAL CNTRL OFCR I,2000-03-27,2025.1,73643.76,75668.86
2297,23763,Female,Filipino,Active,ANIMAL SERVICES,201,VETERINARY TECHNICIAN,2000-09-11,0.0,73706.4,73706.4
13078,53722,Male,Caucasian,Active,ANIMAL SERVICES,201,ANIMAL CONTROL OFCR II,1990-11-01,3833.31,69697.44,73530.75
13755,60517,Male,Hispanic,Active,ANIMAL SERVICES,201,ANIMAL CARE TECH SUPV,1990-11-05,5489.87,66001.68,71491.55
1452,20834,Female,Hispanic,Active,ANIMAL SERVICES,201,ACCOUNTING CLERK,2000-07-03,0.0,69697.44,69697.44
1177,29865,Male,Hispanic,Active,ANIMAL SERVICES,201,ANIMAL CONTROL OFCR I,1998-07-06,1814.99,66001.68,67816.67
14890,59029,Female,Hispanic,Active,ANIMAL SERVICES,201,SR ADMINISTRATIVE CLERK,1999-07-13,1814.99,66001.68,67816.67
26086,280981,Male,Hispanic,Active,ANIMAL SERVICES,201,ANIMAL CARE TECH,2006-05-22,3164.89,57545.28,60710.17
47437,175207,Female,Hispanic,Active,ANIMAL SERVICES,201,VOLUNTEER COORDINATOR,2017-08-06,0.0,58171.68,58171.68
40479,375652,Female,Caucasian,Active,ANIMAL SERVICES,201,PUB RELATIONS SPEC II,2016-01-04,0.0,57169.44,57169.44
8116,16880,Male,Hispanic,Active,ANIMAL SERVICES,201,ADMINISTRATIVE CLERK,1999-08-06,1470.47,53473.68,54944.15
48451,392902,Female,Filipino,Active,ANIMAL SERVICES,201,ACCOUNTANT,2017-10-30,0.0,53807.76,53807.76
46091,361755,Female,Hispanic,Active,ANIMAL SERVICES,201,OFFICE TRAINEE ADMIN CLERK,2013-12-30,0.0,36581.76,36581.76
26976,287223,Male,Hispanic,Active,AIRPORTS - HIRING HALL,191,PLUMBER II - HH,2006-10-02,8644.32,93291.84,101936.16
6484,62688,Male,Hispanic,Active,AIRPORTS - HIRING HALL,191,CARPENTER - HH,2006-07-24,7746.48,89220.24,96966.72
31135,315943,Male,Hispanic,Active,AIRPORTS - HIRING HALL,191,ELECTRICIAN - HH,2017-04-17,7245.36,83206.8,90452.16
43377,379484,Male,Black,Active,AIRPORTS - HIRING HALL,191,CEM FIN II - HH,2016-06-27,6493.68,78842.88,85336.56
13935,61033,Male,Hispanic,Active,AIRPORTS - HIRING HALL,191,LABORER - GROUP V,2014-05-19,6806.88,77590.08,84396.96
22085,84876,Male,Caucasian,Active,AIRPORTS - HIRING HALL,191,COMMUN ELECTRICN I  - H,2008-11-10,0.0,76462.56,76462.56
48038,393129,Male,Hispanic,Active,AIRPORTS - HIRING HALL,191,PAINTER - HH,2017-11-13,5846.4,62765.28,68611.68
30323,310219,Male,Hispanic,Active,AIRPORTS - HIRING HALL,191,CARPET LAYER - HH,2015-02-09,5846.4,62723.52,68569.92
28761,302447,Male,Hispanic,Active,AIRPORTS - HIRING HALL,191,CITY CRAFT ASSISTANT-HH,2017-07-10,4008.96,51782.4,55791.36
39276,373600,Female,Black,Active,AIRPORTS,101,GEN MGR AIRPORTS,2015-07-13,0.0,362330.64,362330.64
8872,17162,Male,Black,Active,AIRPORTS,101,ASSISTANT GM AIRPORTS,1989-06-19,0.0,317271.6,317271.6
30610,311015,Female,Caucasian,Active,AIRPORTS,101,DEPUTY G M AIRPT / 1,2008-04-07,0.0,277056.72,277056.72
11197,36994,Male,Caucasian,Active,AIRPORTS,101,DIR OF AIRPRTS SFTY OFC,2012-11-26,0.0,226589.76,226589.76
24123,99259,Male,Caucasian,Active,AIRPORTS,101,DEPUTY G M AIRPT / 2,2005-05-30,0.0,226589.76,226589.76
39981,375006,Male,Caucasian,Active,AIRPORTS,101,AIRPORT POLICE CHIEF,2015-11-02,8410.46,210261.6,218672.06
13222,17301,Female,Black,Active,AIRPORTS,101,CH INFORMATION OFFICER,2016-07-10,0.0,212286.96,212286.96
47638,388003,Male,Caucasian,Active,AIRPORTS,101,ASST AIRPORT POL CHIEF,2017-06-12,7960.24,199007.28,206967.52
2633,54008,Female,Black,Active,AIRPORTS,101,DIR OF AIRPRTS ADMINSN,1998-05-25,0.0,205897.68,205897.68
8316,18070,Female,Asian,Active,AIRPORTS,101,DIR OF AIRPRTS OPERATNS,1992-01-12,0.0,205897.68,205897.68
194,12465,Male,Caucasian,Active,AIRPORTS,101,CH AIRPORTS ENGR II,1992-03-09,0.0,198109.44,198109.44
14459,33115,Male,Caucasian,Active,AIRPORTS,101,AIRP MANAGER III,1980-04-20,0.0,192388.32,192388.32
22222,86067,Female,Caucasian,Active,AIRPORTS,101,CH OF AVIATION TECH,2003-11-03,0.0,189653.04,189653.04
402,16817,Male,Hispanic,Active,AIRPORTS,101,EXEC ASST AIRPORTS,1989-06-19,0.0,188483.76,188483.76
7815,20939,Male,Caucasian,Active,AIRPORTS,101,SR.AIRPORT ENGINEER II,1988-05-31,0.0,184913.28,184913.28
4467,23557,Male,Hispanic,Active,AIRPORTS,101,PROPERTY MANAGER IV,1980-06-02,0.0,184683.6,184683.6
43007,56537,Male,Asian,Active,AIRPORTS,101,PR CIVIL ENGR/PM III,1998-10-11,0.0,184474.8,184474.8
22625,90866,Female,Filipino,Active,AIRPORTS,101,FINANCE SPECIALIST V,2004-06-28,0.0,183472.56,183472.56
8169,21993,Male,Hispanic,Active,AIRPORTS,101,AIRPORT POLICE CAPTAIN,1987-07-31,0.0,183326.4,183326.4
318,10020,Male,Caucasian,Active,AIRPORTS,101,DIR OF MTCE AIRPORTS II,1983-08-30,0.0,175120.56,175120.56
3946,18054,Female,Caucasian,Active,AIRPORTS,101,CH MANAGEMENT ANALYST,1990-04-02,0.0,175120.56,175120.56
4249,24574,Male,Asian,Active,AIRPORTS,101,INFO SYSTEM MGR II,1987-01-11,0.0,175120.56,175120.56
4782,24187,Female,Black,Active,AIRPORTS,101,DEPARTMENTAL AUDIT MGR,1996-02-20,0.0,175120.56,175120.56
5781,50235,Male,Caucasian,Active,AIRPORTS,101,RISK MANAGER III,1995-08-28,0.0,175120.56,175120.56
8266,17625,Male,Caucasian,Active,AIRPORTS,101,CH AIRPORT PLAN II,1991-09-16,0.0,175120.56,175120.56
12681,55615,Female,Filipino,Active,AIRPORTS,101,DEPT CHIEF ACCT IV,2000-03-26,0.0,175120.56,175120.56
15665,46982,Male,Caucasian,Active,AIRPORTS,101,AIRP ENVRNMTL MGR II,1998-03-15,0.0,175120.56,175120.56
277,12559,Male,Caucasian,Active,AIRPORTS,101,SR.AIRPORT ENGINEER I,1991-07-15,0.0,171257.76,171257.76
8208,18889,Female,Hispanic,Active,AIRPORTS,101,PERSONNEL DIR II,1986-11-10,4550.01,165453.12,170003.13
4287,52519,Male,Caucasian,Active,AIRPORTS,101,PROPERTY MANAGER III,1999-08-30,0.0,166121.28,166121.28
20663,77892,Male,Asian,Active,AIRPORTS,101,CH INFORMATION SECURITY OFC,2003-01-27,0.0,165536.64,165536.64
1407,36463,Male,Caucasian,Active,AIRPORTS,101,AIRP MANAGER II,1993-03-01,0.0,163511.28,163511.28
20345,33911,Female,Caucasian,Active,AIRPORTS,101,FINANCIAL MANAGER II,2002-10-21,0.0,162195.84,162195.84
45983,387681,Male,Caucasian,Active,AIRPORTS,101,DIR AIR SERV MARKETING,2017-05-30,0.0,161423.28,161423.28
17314,15860,Male,Asian,Active,AIRPORTS,101,AIRPORT ENGINEER II,1989-07-10,0.0,159940.8,159940.8
7095,20351,Male,Hispanic,Active,AIRPORTS,101,CH CONSTR INSPECTOR,1989-12-03,8298.23,150878.88,159177.11
7449,17257,Female,Asian,Active,AIRPORTS,101,INFO SYSTEM MGR I,1990-03-19,0.0,158500.08,158500.08
3898,19229,Female,Filipino,Active,AIRPORTS,101,AIRP PUB/COMM REL DIR II,1995-09-05,0.0,157602.24,157602.24
8869,29283,Female,Black,Active,AIRPORTS,101,ASSISTANT AIRPORT MANAGER,1997-01-05,0.0,155556.0,155556.0
17167,12543,Female,Caucasian,Active,AIRPORTS,101,CH AIRPORT PLAN I,1991-06-03,0.0,153426.24,153426.24
25313,279670,Female,Caucasian,Active,AIRPORTS,101,FINANCE SPECIALIST III,2006-04-03,0.0,152737.2,152737.2
9736,38477,Female,Caucasian,Active,AIRPORTS,101,RIDESHARE PROGM ADMNSTR,1992-02-23,0.0,151567.92,151567.92
3082,57067,Female,Asian,Active,AIRPORTS,101,AIRPORT ENGINEER I,1991-07-29,0.0,150127.2,150127.2
10447,54339,Female,Caucasian,Active,AIRPORTS,101,SR CIVIL ENGINEER,1991-06-24,0.0,149981.04,149981.04
11700,46259,Male,Asian,Active,AIRPORTS,101,SR COMMUN ENGINEER,1988-09-25,0.0,149981.04,149981.04
17095,15043,Male,Caucasian,Active,AIRPORTS,101,SR TRANSP ENGINEER,1984-07-29,0.0,149981.04,149981.04
3213,45308,Female,Asian,Active,AIRPORTS,101,SR SYSTEMS ANALYST II,2000-05-22,0.0,146765.52,146765.52
13828,60249,Female,Filipino,Active,AIRPORTS,101,FISCAL SYSTEMS SPEC II,1994-12-11,0.0,146765.52,146765.52
1184,19740,Male,Caucasian,Active,AIRPORTS,101,SR MGMT ANALYST II,1993-02-14,0.0,146744.64,146744.64
5341,42345,Male,Caucasian,Active,AIRPORTS,101,DIR OF MTCE AIRPORTS I,1992-09-08,0.0,145262.16,145262.16
1456,36490,Female,Asian,Active,AIRPORTS,101,SYSTEMS PROGRAMMER III,1997-11-09,0.0,145116.0,145116.0
2823,55612,Female,Asian,Active,AIRPORTS,101,ENVIRN AFFRS OFC,1990-03-12,0.0,144677.52,144677.52
573,10864,Male,Caucasian,Active,AIRPORTS,101,AIRPORT POLICE LT,1980-07-13,7852.45,136722.24,144574.69
551,19297,Male,Black,Active,AIRPORTS,101,CH OF OPERATIONS II,1997-02-03,7471.39,135845.28,143316.67
16939,10452,Male,Caucasian,Active,AIRPORTS,101,SR CONSTR INSPECTOR,1991-06-02,25093.58,117533.52,142627.1
3760,11457,Male,Asian,Active,AIRPORTS,101,TELECOM PLN & UTIL OFCR,1988-05-02,0.0,141775.2,141775.2
11128,36481,Female,Hispanic,Active,AIRPORTS,101,SR PERSONNEL ANALYST II,1988-08-08,0.0,140793.84,140793.84
16709,42547,Male,Hispanic,Active,AIRPORTS,101,AIRPORT POLICE SGT II,1999-10-11,17191.55,122690.88,139882.43
3211,45302,Female,Asian,Active,AIRPORTS,101,DATA BASE ARCHITECT,2001-06-05,0.0,139791.6,139791.6
22912,91346,Female,Caucasian,Active,AIRPORTS,101,INTERNAL AUDITOR IV,2004-08-09,0.0,138998.16,138998.16
15743,57077,Male,Hispanic,Active,AIRPORTS,101,CIVIL ENGINEER AIRPORTS,1994-01-10,0.0,138643.2,138643.2
7754,22778,Female,Caucasian,Active,AIRPORTS,101,LEGISLATIVE REP,1999-08-23,4029.06,134300.16,138329.22
48248,392374,Female,Caucasian,Active,AIRPORTS,101,PROPERTY MANAGER I,2017-10-16,0.0,137995.92,137995.92
11430,46403,Male,Caucasian,Active,AIRPORTS,101,CONSTR & MAINT SUPV II,1995-03-12,13597.06,123609.6,137206.66
11155,36738,Male,Hispanic,Active,AIRPORTS,101,AIRP MAINTENANCE SUPT,1986-05-31,7071.8,128579.04,135650.84
12605,50920,Male,Hispanic,Active,AIRPORTS,101,SAFETY ADMINISTRATOR,1995-10-30,0.0,134905.68,134905.68
7035,14389,Male,Asian,Active,AIRPORTS,101,SYSTEMS PROGRAMMER II,1990-10-22,0.0,133924.32,133924.32
2780,47010,Male,Caucasian,Active,AIRPORTS,101,CH BUILD OPERATNG ENG,1986-10-20,6673.25,126407.52,133080.77
15235,39931,Male,Caucasian,Active,AIRPORTS,101,AIRPORT SAFETY OFFICER II,1997-04-14,32614.56,98177.76,130792.32
15243,52057,Male,Filipino,Active,AIRPORTS,101,FINANCIAL MANAGER I,1988-11-21,0.0,130249.44,130249.44
8665,26704,Male,Caucasian,Active,AIRPORTS,101,SR AIRPORT SAFETY OFCR,1990-07-09,7069.71,122690.88,129760.59
946,26959,Male,Asian,Active,AIRPORTS,101,SURVEY PARTY CHIEF II,1988-09-06,12300.15,116865.36,129165.51
3851,18837,Male,Caucasian,Active,AIRPORTS,101,PR CONSTR INSPECTOR,1988-12-05,0.0,129142.8,129142.8
1713,39570,Male,Hispanic,Active,AIRPORTS,101,ARPT SUPT OF OPER III,1995-01-08,6711.35,122022.72,128734.07
3134,38118,Female,Hispanic,Active,AIRPORTS,101,AIRPORT POLICE OFCR III,1999-01-25,29774.88,98177.76,127952.64
309,21144,Female,Black,Active,AIRPORTS,101,ENVIRONMENTAL SUPVR II,2013-02-10,0.0,127555.92,127555.92
4962,34131,Male,Asian,Active,AIRPORTS,101,COMMUN ENGRG ASSOC IV,2001-03-05,0.0,127555.92,127555.92
7020,12329,Male,Black,Active,AIRPORTS,101,COMMUN ENGINEER,1997-04-20,0.0,127555.92,127555.92
8003,21908,Female,Hispanic,Active,AIRPORTS,101,CIVIL ENGRG ASSOC IV,1991-06-10,0.0,127555.92,127555.92
9174,24488,Male,Caucasian,Active,AIRPORTS,101,MECH ENGRG ASSC IV,1989-08-14,0.0,127555.92,127555.92
10520,41933,Male,Asian,Active,AIRPORTS,101,TRANSP ENGRG ASSC IV,1999-10-12,0.0,127555.92,127555.92
11281,36442,Male,Asian,Active,AIRPORTS,101,ARCHITECT,2000-06-05,0.0,127555.92,127555.92
19684,75294,Male,Filipino,Active,AIRPORTS,101,ELECTRCL ENGRG ASSC IV,2002-10-07,0.0,127555.92,127555.92
23631,101048,Female,Asian,Active,AIRPORTS,101,STRUCTRL ENGRG ASSC IV,2005-07-27,0.0,127555.92,127555.92
13181,64010,Male,Black,Active,AIRPORTS,101,SUPPLY SVCS MANAGER II,2001-06-20,0.0,126449.28,126449.28
4244,24149,Male,Hispanic,Active,AIRPORTS,101,AIRPORT POLICE SGT I,1990-09-10,9878.85,116218.08,126096.93
13661,60700,Male,Filipino,Active,AIRPORTS,101,PROGRAMMER/ANALYST V,1990-02-26,0.0,125718.48,125718.48
8135,16775,Female,Asian,Active,AIRPORTS,101,FISCAL SYSTEMS SPEC I,1992-07-12,0.0,125697.6,125697.6
10006,34236,Female,Asian,Active,AIRPORTS,101,GRAPHICS SUPERVISOR II,1992-04-05,0.0,124758.0,124758.0
32246,324782,Male,Asian,Active,AIRPORTS,101,INSTRUMENT MECH SUPV - AIRPORT,2009-05-18,0.0,123776.64,123776.64
14826,40274,Female,Hispanic,Active,AIRPORTS,101,AIRP PUB/COMM REL DIR I,1999-04-26,0.0,123463.44,123463.44
706,12098,Male,Caucasian,Active,AIRPORTS,101,SR PERSONNEL ANALYST I,1991-08-05,0.0,123400.8,123400.8
17013,35489,Male,Caucasian,Active,AIRPORTS,101,CONSTR & MAINT SUPV I,1993-10-04,6422.95,116781.84,123204.79
16315,24941,Male,Caucasian,Active,AIRPORTS,101,GEOGRAPHIC INFORMATION SYSTEMS SUPERVISOR II,1990-11-19,0.0,122983.2,122983.2
27177,289928,Male,Hispanic,Active,AIRPORTS,101,SPECIAL INVESTIGATOR II,2006-12-04,0.0,122523.84,122523.84
2600,54742,Male,Filipino,Active,AIRPORTS,101,SR REAL ESTATE OFFICER,2000-08-27,0.0,121876.56,121876.56
19053,70527,Male,Caucasian,Active,AIRPORTS,101,CONSTR INSPECTOR,2001-12-03,19460.42,101998.8,121459.22
11335,38465,Male,Caucasian,Active,AIRPORTS,101,SYSTEMS PROGRAMMER I,2000-10-23,0.0,121166.64,121166.64
114,14107,Female,Filipino,Active,AIRPORTS,101,PR ACCOUNTANT II,1991-11-04,0.0,120039.12,120039.12
8908,28242,Male,Caucasian,Active,AIRPORTS,101,SR SYSTEMS ANALYST I,2000-01-03,0.0,118661.04,118661.04
3872,61274,Female,Filipino,Active,AIRPORTS,101,INTERNAL AUDITOR III,2000-03-26,0.0,118473.12,118473.12
4602,20193,Female,Black,Active,AIRPORTS,101,PROCUREMENT SUPERVISOR,2001-04-10,0.0,118473.12,118473.12
6073,51030,Female,Black,Active,AIRPORTS,101,SR MGMT ANALYST I,1985-04-14,0.0,118473.12,118473.12
2846,56762,Male,Asian,Active,AIRPORTS,101,GRAPHICS SUPERVISOR I,2000-07-31,0.0,118159.92,118159.92
38506,83279,Female,Filipino,Active,AIRPORTS,101,CITY PLANNER,2003-07-14,0.0,118159.92,118159.92
1473,24273,Male,Caucasian,Active,AIRPORTS,101,RISK MANAGER I,1998-03-15,0.0,117804.96,117804.96
354,18508,Male,Caucasian,Active,AIRPORTS,101,SR CONSTR ESTIMATOR,1989-03-27,0.0,117784.08,117784.08
3226,49639,Male,Caucasian,Active,AIRPORTS,101,ENVIRONMENTAL SPEC III,1995-03-27,0.0,117345.6,117345.6
18112,69702,Female,Caucasian,Active,AIRPORTS,101,COMMUN ENGRG ASSOC III,2001-09-24,0.0,117345.6,117345.6
22288,96856,Male,Asian,Active,AIRPORTS,101,STRUCTRL ENGRG ASSC III,2005-03-30,0.0,117345.6,117345.6
26422,284496,Male,Caucasian,Active,AIRPORTS,101,CIVIL ENGRG ASSOC III,2006-07-31,0.0,117345.6,117345.6
29706,307675,Male,Asian,Active,AIRPORTS,101,PARKING MANAGER II,2008-01-07,0.0,117053.28,117053.28
9778,31910,Female,Black,Active,AIRPORTS,101,PROGRAMMER/ANALYST IV,1990-12-10,0.0,116698.32,116698.32
786,24802,Female,Hispanic,Active,AIRPORTS,101,COMNTY PROGRM DIRECTOR,1995-05-30,0.0,115863.12,115863.12
31681,324304,Male,Hispanic,Active,AIRPORTS,101,ELEVATOR REPAIR SUPV II,2009-04-27,6039.54,109807.92,115847.46
25307,106764,Male,Black,Active,AIRPORTS,101,FINANCIAL ANALYST II,2006-03-06,0.0,115487.28,115487.28
15538,45935,Male,Hispanic,Active,AIRPORTS,101,AIRPORTS MTCE SUPVR III,2015-11-16,11419.79,103815.36,115235.15
14905,44051,Male,Hispanic,Active,AIRPORTS,101,SR BUILD OPERATNG ENGR,1984-10-09,5956.8,108304.56,114261.36
1628,39710,Female,Filipino,Active,AIRPORTS,101,PUB INFO DIRECTOR I,1999-01-19,0.0,113816.88,113816.88
4149,26101,Male,Black,Active,AIRPORTS,101,TELECOM PLANNER,1990-02-11,0.0,113148.72,113148.72
795,27574,Male,Hispanic,Active,AIRPORTS,101,ELECTRICIAN SUPV,1984-08-30,11148.62,101351.52,112500.14
4133,42762,Male,Caucasian,Active,AIRPORTS,101,REAL ESTATE OFCR-AIRPORT,2000-09-11,0.0,112104.72,112104.72
18981,70217,Female,Caucasian,Active,AIRPORTS,101,ARTS MANAGER III,2001-11-19,0.0,112104.72,112104.72
285,12645,Male,Black,Active,AIRPORTS,101,ARPT SUPT OF OPER II,2000-06-19,5839.61,106174.8,112014.41
5717,49443,Male,Black,Active,AIRPORTS,101,PLUMBER SUPERVISOR,2007-03-06,5807.51,105590.16,111397.67
10734,38710,Male,Asian,Active,AIRPORTS,101,AIR COND MECH SUPVR II,1988-04-03,5807.51,105590.16,111397.67
2683,54557,Male,Black,Active,AIRPORTS,101,ARCHITECTURAL ASSOC IV,1980-01-14,0.0,111373.92,111373.92
32617,337880,Male,Hispanic,Active,AIRPORTS,101,ELEVATOR REPAIR SUPV I,2011-07-18,5778.8,105068.16,110846.96
12082,49228,Female,Caucasian,Active,AIRPORTS,101,TRANSP PLANNING ASSC II,2000-10-31,0.0,108555.12,108555.12
1136,17323,Male,Caucasian,Active,AIRPORTS,101,INSTRUMENT MECH - AIRPORT,1989-05-11,5636.3,102479.04,108115.34
30167,306680,Male,Asian,Active,AIRPORTS,101,PROGRAMMER/ANALYST III,2007-12-10,0.0,107886.96,107886.96
1273,22650,Male,Asian,Active,AIRPORTS,101,LAND SURVEYING ASST,1985-02-17,10562.41,97133.76,107696.17
2931,45860,Male,Caucasian,Active,AIRPORTS,101,SR ELECTRICIAN,1989-09-03,10650.37,96820.56,107470.93
27482,294928,Male,Black,Active,AIRPORTS,101,AIR COND MECH SUPVR I,2007-03-05,5558.26,101059.2,106617.46
766,24162,Male,Caucasian,Active,AIRPORTS,101,AIRPORTS MTCE SUPVR II,2000-08-14,5549.12,100892.16,106441.28
5229,36585,Female,Asian,Active,AIRPORTS,101,SR AUDITOR,1998-09-28,0.0,106362.72,106362.72
40381,375825,Male,Caucasian,Active,AIRPORTS,101,EMERGNCY MGT COORD I,2016-01-11,0.0,106174.8,106174.8
